Номер заказа,Дата заказа,Товар,Артикул,Код,Тип,Количество,Цена,Скидка %,НДС %,Сумма,Себестоимость товара ед.,Себестоимость товара общая,Доставка на позицию,Комиссия на позицию,ПОЛНАЯ себестоимость,Прибыль,Маржа %,Источник себестоимости
667090303,2025-10-09 18:36:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667091142,2025-10-09 18:35:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667636929,2025-10-10 09:39:00.000,"Бескаркасный диван Лаунж, обивка вельвет, зеленый 70х200х100 см",tsi00145,640817777,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667092045,2025-10-09 18:37:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666864966,2025-10-09 14:44:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,115000.0,0.0,0,115000.0,50661.0,50661.0,0.0,13800.0,64461.0,50539.0,43.95,товар
672887890,2025-10-14 15:24:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,140000.0,0.0,0,140000.0,0.0,0.0,0.0,16800.0,16800.0,123200.0,88.0,не найдена
666937640,2025-10-09 15:58:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660808069,2025-10-04 06:37:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
666579632,2025-10-09 10:14:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
WB4018504697,2025-10-15 01:57:00.000,Комплект Тренажеры-степпер GR-BL01 290,tsi00006,494521093,bundle,1.0,5103.0,0.0,0,5103.0,12101.0,12101.0,0.0,0.0,12101.0,-6998.0,-137.14,основной товар (арт. tsi00006)
666582241,2025-10-09 10:15:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666585097,2025-10-09 10:15:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666938125,2025-10-09 15:55:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668039868,2025-10-10 15:35:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664541943,2025-10-07 13:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666585277,2025-10-09 10:16:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664546541,2025-10-07 13:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668040490,2025-10-10 15:35:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666580847,2025-10-09 10:16:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
661270193,2025-10-04 14:52:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,16519.0,63519.0,13481.0,17.51,товар
664547409,2025-10-07 13:44:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668042457,2025-10-10 15:36:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
669069924,2025-10-11 13:23:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,115000.0,0.0,0,115000.0,50661.0,50661.0,0.0,13800.0,64461.0,50539.0,43.95,товар
664548049,2025-10-07 13:44:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668043213,2025-10-10 15:35:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666939460,2025-10-09 15:59:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668044019,2025-10-10 15:34:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
662335964,2025-10-05 14:56:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,2.0,65000.0,0.0,0,130000.0,34218.0,68436.0,0.0,15600.0,84036.0,45964.0,35.36,товар
668044165,2025-10-10 15:36:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
663760869,2025-10-06 19:33:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
662338793,2025-10-05 14:55:00.000,"TURAN зеркало Baggy зеркало 630083235 70x90 см, настольное",tsi00150,630083235,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
674373139,2025-10-15 20:00:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,9480.0,45300.0,33700.0,42.66,товар
669968052,2025-10-12 08:59:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,140000.0,0.0,0,140000.0,0.0,0.0,0.0,16800.0,16800.0,123200.0,88.0,не найдена
659675646,2025-10-02 22:54:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,9240.0,56240.0,20760.0,26.96,товар
668037957,2025-10-10 15:36:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667128369,2025-10-09 19:12:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
649970416,2025-09-23 18:14:00.000,Комплект Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,694752649,bundle,1.0,75000.0,0.0,0,75000.0,47000.0,47000.0,0.0,13031.0,60031.0,14969.0,19.96,основной товар (арт. tsi00002)
668038936,2025-10-10 15:36:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666939610,2025-10-09 16:00:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
674313163,2025-10-15 19:10:00.000,Туалетный столик Грандис белый круглый 120x45x150 см,tsi00004,695409733,product,1.0,69000.0,0.0,0,69000.0,35580.0,35580.0,0.0,8280.0,43860.0,25140.0,36.43,товар
667127437,2025-10-09 19:12:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666815682,2025-10-09 13:56:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
672179929,2025-10-13 22:40:00.000,Туалетный столик Блик темно-серый со светлыми ящиками 120x45x150 см,tsi00005,488865828,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,товар
667676020,2025-10-10 10:10:00.000,"Комплект Раскладушка темно-серый 28x66x178 см (полосатая раскладушка, матрас серый объемный )",tsi00010,741771691,bundle,1.0,35100.0,0.0,0,35100.0,20519.0,20519.0,0.0,5891.0,26410.0,8690.0,24.76,основной товар (арт. tsi00010)
667129291,2025-10-09 19:13:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660195445,2025-10-03 13:57:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666815528,2025-10-09 13:55:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664195482,2025-10-07 08:23:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666813665,2025-10-09 13:56:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666939501,2025-10-09 15:59:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664197376,2025-10-07 08:23:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
669324599,2025-10-11 17:07:00.000,Тумба прикроватная Киото 3Я темно-серый 40х40x60 см,tsi00067,546673412,product,1.0,65000.0,0.0,0,65000.0,0.0,0.0,0.0,7800.0,7800.0,57200.0,88.0,не найдена
660195574,2025-10-03 13:58:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666813790,2025-10-09 13:57:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
674112668,2025-10-15 16:06:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
660192667,2025-10-03 13:57:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
669175690,2025-10-11 14:51:00.000,Тумба прикроватная Киото 3Я темно-серый 40х40x60 см,tsi00067,546673412,product,1.0,63000.0,0.0,0,63000.0,0.0,0.0,0.0,7560.0,7560.0,55440.0,88.0,не найдена
658496806,2025-10-01 21:05:00.000,Туалетный столик Lux белый с черной столешницой 80x40x75см 2ЯЩ,tsi00025,647461287,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666930485,2025-10-09 15:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668075744,2025-10-10 16:11:00.000,"TURAN зеркало Baggy зеркало 630083235 70x90 см, настольное",tsi00150,630083235,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
671496715,2025-10-13 12:44:00.000,Туалетный столик Lux белый с белой столещницей 80x40x75 см 2ЯЩ,tsi00043,929902224,product,1.0,120000.0,0.0,0,120000.0,0.0,0.0,0.0,14400.0,14400.0,105600.0,88.0,не найдена
666006513,2025-10-08 18:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666930499,2025-10-09 15:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666007537,2025-10-08 18:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668953169,2025-10-11 11:43:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,9480.0,45300.0,33700.0,42.66,товар
671077760,2025-10-13 03:43:00.000,Кресло качалка Rina коричневый 100x62x37см,tsi00026,448868646,product,1.0,54900.0,0.0,0,54900.0,28700.0,28700.0,0.0,8491.0,37191.0,17709.0,32.26,товар
666001360,2025-10-08 18:39:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,16519.0,63519.0,13481.0,17.51,товар
668797068,2025-10-11 09:29:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,115000.0,0.0,0,115000.0,50661.0,50661.0,0.0,13800.0,64461.0,50539.0,43.95,товар
666003571,2025-10-08 18:44:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
659591615,2025-10-02 21:16:00.000,Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,470832542,product,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,товар
666930715,2025-10-09 15:51:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666010146,2025-10-08 18:45:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
670670965,2025-10-12 18:38:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,140000.0,0.0,0,140000.0,0.0,0.0,0.0,16800.0,16800.0,123200.0,88.0,не найдена
670671583,2025-10-12 18:37:00.000,Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,228327222,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,товар
666563735,2025-10-09 10:00:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666566496,2025-10-09 10:01:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666930849,2025-10-09 15:53:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668023995,2025-10-10 15:21:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
671440702,2025-10-13 11:58:00.000,"Стол компьютерный  Striker LS black, 120х60x75 см, черный",tsi00148,131433960_246199025,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666567558,2025-10-09 10:02:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668025776,2025-10-10 15:21:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660213080,2025-10-03 14:11:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666124212,2025-10-08 20:25:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
668026617,2025-10-10 15:22:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668027572,2025-10-10 15:22:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
WB4009292149,2025-10-13 02:07:00.000,Кресло качалка Rina кофе 100x62x37см,tsi00013,352003823,product,1.0,9898.0,0.0,0,9898.0,30213.0,30213.0,0.0,0.0,30213.0,-20315.0,-205.24,товар
660968488,2025-10-04 10:06:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666930985,2025-10-09 15:54:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668028145,2025-10-10 15:21:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660969332,2025-10-04 10:07:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666797967,2025-10-09 13:42:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
